filename,width,height,class,xmin,ymin,xmax,ymax
000130.jpg,1280,720,car,912,144,980,200
000130.jpg,1280,720,car,730,89,782,126
000131.jpg,1280,720,truck,1159,129,1280,310
000131.jpg,1280,720,truck,421,43,490,152
000131.jpg,1280,720,car,588,43,625,70
000132.jpg,1280,720,truck,1024,112,1159,226
000132.jpg,1280,720,car,846,109,903,156
000132.jpg,1280,720,car,614,161,690,238
000132.jpg,1280,720,truck,430,28,481,86
000133.jpg,1280,720,chemical_vehicle,6,276,189,720
000133.jpg,1280,720,car,903,221,1025,315
000133.jpg,1280,720,car,606,37,632,54
000133.jpg,1280,720,car,557,36,574,54
000134.jpg,1280,720,truck,313,138,463,316
000134.jpg,1280,720,car,522,125,574,188
000134.jpg,1280,720,car,891,138,965,198
000134.jpg,1280,720,car,682,62,719,86
000134.jpg,1280,720,truck,440,39,477,86
000135.jpg,1280,720,car,628,315,761,463
000135.jpg,1280,720,truck,871,59,967,152
000135.jpg,1280,720,car,734,69,777,103
000135.jpg,1280,720,car,451,37,474,59
000136.jpg,1280,720,car,395,336,533,457
000136.jpg,1280,720,bus,281,124,458,329
000136.jpg,1280,720,truck,637,12,714,68
000136.jpg,1280,720,car,620,54,651,80
000136.jpg,1280,720,car,626,43,665,67
000137.jpg,1280,720,car,259,569,509,720
000137.jpg,1280,720,truck,968,84,1118,198
000137.jpg,1280,720,car,614,117,668,156
000137.jpg,1280,720,car,519,101,570,149
000137.jpg,1280,720,car,489,51,523,83
000137.jpg,1280,720,truck,598,17,658,70
000138.jpg,1280,720,car,505,189,579,257
000138.jpg,1280,720,bus,639,22,699,82
000139.jpg,1280,720,truck,436,37,508,137
000139.jpg,1280,720,car,634,51,663,71
000139.jpg,1280,720,car,625,37,655,60
000139.jpg,1280,720,car,601,51,635,74
000140.jpg,1280,720,car,459,278,569,394
000140.jpg,1280,720,car,887,139,970,193
000140.jpg,1280,720,car,715,88,767,134
000140.jpg,1280,720,car,554,68,583,94
000140.jpg,1280,720,truck,826,52,912,131
000141.jpg,1280,720,car,1042,160,1133,218
000141.jpg,1280,720,car,940,159,1016,216
000141.jpg,1280,720,truck,809,42,887,111
000141.jpg,1280,720,car,600,90,646,136
000141.jpg,1280,720,car,563,77,607,110
000141.jpg,1280,720,car,533,60,570,85
000141.jpg,1280,720,car,557,31,585,50
000141.jpg,1280,720,car,469,42,494,65
000141.jpg,1280,720,car,449,41,473,62
000141.jpg,1280,720,car,523,27,542,42
000142.jpg,1280,720,car,635,223,727,311
000142.jpg,1280,720,car,523,95,572,144
000142.jpg,1280,720,car,503,72,540,100
000142.jpg,1280,720,car,481,50,510,76
000142.jpg,1280,720,car,459,37,484,50
000142.jpg,1280,720,chemical_vehicle,576,10,623,54
000142.jpg,1280,720,car,514,31,539,45
000143.jpg,1280,720,car,776,86,820,117
000143.jpg,1280,720,car,578,35,608,57
000143.jpg,1280,720,car,547,65,586,88
000144.jpg,1280,720,truck,43,166,424,591
000144.jpg,1280,720,car,522,148,583,215
000144.jpg,1280,720,car,1039,328,1213,472
000144.jpg,1280,720,car,895,213,1002,292
000144.jpg,1280,720,car,857,121,927,172
000144.jpg,1280,720,car,614,54,653,76
000144.jpg,1280,720,car,505,49,531,67
000144.jpg,1280,720,car,571,36,590,57
000145.jpg,1280,720,car,1048,213,1165,289
000145.jpg,1280,720,car,771,118,841,169
000145.jpg,1280,720,truck,513,46,577,130
000145.jpg,1280,720,truck,740,28,828,96
000145.jpg,1280,720,car,642,51,673,74
000145.jpg,1280,720,car,484,53,517,77
000146.jpg,1280,720,car,1240,346,1280,464
000146.jpg,1280,720,car,615,125,671,165
000146.jpg,1280,720,car,741,76,796,116
000146.jpg,1280,720,car,708,49,743,79
000146.jpg,1280,720,car,564,73,603,102
000146.jpg,1280,720,truck,441,47,507,118
000146.jpg,1280,720,truck,415,16,449,65
000147.jpg,1280,720,truck,885,53,995,154
000147.jpg,1280,720,truck,676,29,743,90
000147.jpg,1280,720,car,536,57,567,81
000147.jpg,1280,720,car,521,30,542,43
000148.jpg,1280,720,car,817,144,887,198
000149.jpg,1280,720,car,690,79,744,112
000149.jpg,1280,720,truck,731,39,779,85
000149.jpg,1280,720,car,512,73,547,105
000149.jpg,1280,720,car,578,46,610,64
000149.jpg,1280,720,car,594,35,629,62
000149.jpg,1280,720,car,525,47,558,77
000149.jpg,1280,720,car,435,37,464,57
000150.jpg,1280,720,car,1091,385,1280,546
000150.jpg,1280,720,car,602,106,650,149
000150.jpg,1280,720,truck,708,30,767,86
000150.jpg,1280,720,truck,511,55,559,121
000150.jpg,1280,720,truck,440,47,492,103
000151.jpg,1280,720,car,831,165,906,221
000151.jpg,1280,720,bus,788,53,842,99
000151.jpg,1280,720,car,623,134,682,178
000151.jpg,1280,720,car,515,84,554,126
000151.jpg,1280,720,truck,447,55,489,100
000151.jpg,1280,720,car,501,46,525,65
000152.jpg,1280,720,car,632,170,704,237
000152.jpg,1280,720,car,929,151,1008,214
000152.jpg,1280,720,truck,760,32,851,104
000152.jpg,1280,720,car,543,60,576,88
000152.jpg,1280,720,car,518,50,544,72
000152.jpg,1280,720,car,481,48,505,74
000152.jpg,1280,720,car,455,44,480,61
000153.jpg,1280,720,car,340,362,503,558
000153.jpg,1280,720,truck,985,126,1188,307
000153.jpg,1280,720,car,796,151,888,209
000153.jpg,1280,720,car,619,54,651,75
000154.jpg,1280,720,car,609,559,860,720
000154.jpg,1280,720,car,454,161,519,215
000154.jpg,1280,720,car,718,78,772,130
000154.jpg,1280,720,car,657,62,705,98
000154.jpg,1280,720,car,708,53,740,74
000154.jpg,1280,720,car,587,36,618,61
000155.jpg,1280,720,car,948,165,1028,227
000155.jpg,1280,720,car,706,82,756,119
000156.jpg,1280,720,car,631,330,771,480
000156.jpg,1280,720,car,887,224,985,291
000156.jpg,1280,720,car,999,192,1104,260
000156.jpg,1280,720,truck,1011,98,1137,215
000156.jpg,1280,720,car,608,136,668,191
000156.jpg,1280,720,truck,516,77,583,156
000156.jpg,1280,720,car,590,93,633,127
000156.jpg,1280,720,car,438,73,473,126
000156.jpg,1280,720,car,433,44,462,71
000157.jpg,1280,720,truck,377,54,503,223
000157.jpg,1280,720,truck,837,44,916,119
000157.jpg,1280,720,car,576,75,616,107
000157.jpg,1280,720,car,507,72,542,100
000157.jpg,1280,720,car,462,35,486,51
000158.jpg,1280,720,car,988,295,1126,400
000158.jpg,1280,720,car,949,174,1042,235
000158.jpg,1280,720,car,785,135,850,181
000158.jpg,1280,720,car,800,97,853,129
000158.jpg,1280,720,car,701,85,752,126
000158.jpg,1280,720,car,574,78,614,113
000158.jpg,1280,720,car,613,51,645,75
000158.jpg,1280,720,car,636,47,666,73
000158.jpg,1280,720,car,477,52,504,72
000159.jpg,1280,720,car,971,302,1120,391
000159.jpg,1280,720,car,1058,193,1165,281
000159.jpg,1280,720,car,608,165,672,223
000159.jpg,1280,720,truck,811,63,909,148
000159.jpg,1280,720,chemical_vehicle,723,30,815,115
000159.jpg,1280,720,truck,674,34,725,90
000159.jpg,1280,720,car,631,49,664,71
000159.jpg,1280,720,car,575,35,602,59
000159.jpg,1280,720,car,511,46,541,67
000159.jpg,1280,720,car,469,36,492,55
000160.jpg,1280,720,car,804,93,863,143
000160.jpg,1280,720,car,681,70,730,106
000161.jpg,1280,720,chemical_vehicle,1014,81,1210,246
000161.jpg,1280,720,chemical_sign,1168,136,1187,157
000161.jpg,1280,720,truck,855,69,944,160
000161.jpg,1280,720,car,774,126,829,173
000161.jpg,1280,720,truck,734,41,797,116
000162.jpg,1280,720,car,822,61,868,105
000162.jpg,1280,720,car,570,77,608,109
000162.jpg,1280,720,car,586,37,617,60
000162.jpg,1280,720,truck,431,28,496,110
000163.jpg,1280,720,car,523,124,581,172
000163.jpg,1280,720,car,791,94,838,129
000163.jpg,1280,720,car,710,72,749,100
000163.jpg,1280,720,car,697,53,725,73
000163.jpg,1280,720,car,637,60,672,83
000163.jpg,1280,720,car,509,78,543,105
000163.jpg,1280,720,car,584,39,623,59
000164.jpg,1280,720,car,496,62,528,91
000164.jpg,1280,720,car,501,44,531,63
000164.jpg,1280,720,car,612,54,651,74
000164.jpg,1280,720,car,646,43,673,62
000164.jpg,1280,720,car,537,29,561,48
000165.jpg,1280,720,bus,10,204,363,613
000165.jpg,1280,720,car,1143,463,1280,663
000165.jpg,1280,720,car,1074,248,1206,350
000165.jpg,1280,720,car,721,87,781,130
000165.jpg,1280,720,truck,635,23,671,61
000166.jpg,1280,720,truck,408,83,496,187
000166.jpg,1280,720,car,539,113,587,170
000166.jpg,1280,720,car,592,85,631,128
000166.jpg,1280,720,car,748,107,809,153
000166.jpg,1280,720,car,637,57,682,90
000167.jpg,1280,720,car,907,235,1020,314
000167.jpg,1280,720,car,669,59,710,84
000167.jpg,1280,720,car,567,35,590,53
000167.jpg,1280,720,car,471,36,494,53
000168.jpg,1280,720,car,943,239,1080,351
000168.jpg,1280,720,truck,1203,140,1280,335
000168.jpg,1280,720,car,700,76,739,111
000168.jpg,1280,720,truck,679,27,734,77
000169.jpg,1280,720,car,340,204,427,283
000169.jpg,1280,720,car,957,188,1046,244
000169.jpg,1280,720,car,529,49,561,81
000170.jpg,1280,720,car,748,98,803,143
000170.jpg,1280,720,car,594,86,635,121
000170.jpg,1280,720,car,544,64,582,96
000171.jpg,1280,720,truck,1,236,280,702
000171.jpg,1280,720,car,623,126,682,181
000172.jpg,1280,720,car,687,59,722,83
000173.jpg,1280,720,car,631,255,728,369
000173.jpg,1280,720,car,1095,229,1228,344
000173.jpg,1280,720,car,816,152,894,214
000173.jpg,1280,720,car,680,75,726,100
000173.jpg,1280,720,car,698,59,736,89
000173.jpg,1280,720,car,636,61,670,85
000173.jpg,1280,720,car,633,43,662,68
000173.jpg,1280,720,car,485,40,513,60
000174.jpg,1280,720,car,826,150,892,196
000174.jpg,1280,720,car,591,45,617,65
000174.jpg,1280,720,car,610,33,637,55
000174.jpg,1280,720,car,571,35,594,53
000174.jpg,1280,720,car,469,50,497,73
000174.jpg,1280,720,car,470,38,496,55
000174.jpg,1280,720,car,527,34,550,47
000175.jpg,1280,720,truck,946,122,1132,262
000175.jpg,1280,720,car,800,76,850,107
000175.jpg,1280,720,car,555,31,582,53
000175.jpg,1280,720,car,486,38,507,53
000175.jpg,1280,720,car,458,40,487,60
000176.jpg,1280,720,car,644,237,757,363
000176.jpg,1280,720,car,983,254,1114,347
000177.jpg,1280,720,truck,66,202,376,533
000177.jpg,1280,720,car,532,139,581,189
000177.jpg,1280,720,car,1063,215,1188,315
000177.jpg,1280,720,truck,883,58,1002,162
000177.jpg,1280,720,car,596,40,632,62
000178.jpg,1280,720,car,461,45,486,64
000178.jpg,1280,720,car,470,34,494,53
000178.jpg,1280,720,car,434,36,457,53
000178.jpg,1280,720,truck,529,15,562,45
000179.jpg,1280,720,car,636,239,737,347
000179.jpg,1280,720,car,605,143,681,217
000179.jpg,1280,720,car,779,84,825,129
000179.jpg,1280,720,car,810,73,868,118
000179.jpg,1280,720,car,524,89,565,126
000179.jpg,1280,720,car,512,43,539,65
000179.jpg,1280,720,car,705,59,745,89
000179.jpg,1280,720,car,626,54,662,81
000179.jpg,1280,720,car,615,41,644,63
000180.jpg,1280,720,car,782,93,834,124
000180.jpg,1280,720,car,515,90,567,123
000180.jpg,1280,720,chemical_vehicle,521,12,568,47
000181.jpg,1280,720,car,1098,398,1280,590
000181.jpg,1280,720,car,629,162,703,232
000181.jpg,1280,720,truck,605,25,643,55
000181.jpg,1280,720,car,584,47,607,61
000181.jpg,1280,720,car,469,51,499,72
000181.jpg,1280,720,car,414,30,437,47
000182.jpg,1280,720,truck,606,6,665,58
000182.jpg,1280,720,car,511,25,530,44
000182.jpg,1280,720,bus,430,17,465,56
000183.jpg,1280,720,truck,894,51,1040,167
000183.jpg,1280,720,car,840,104,907,164
000183.jpg,1280,720,car,758,125,824,165
000183.jpg,1280,720,car,491,40,518,61
000184.jpg,1280,720,truck,1,415,158,717
000184.jpg,1280,720,truck,1043,110,1233,243
000184.jpg,1280,720,truck,800,29,879,121
000184.jpg,1280,720,car,552,64,590,96
000184.jpg,1280,720,car,605,46,641,67
000185.jpg,1280,720,truck,270,139,447,348
000185.jpg,1280,720,car,986,182,1077,241
000185.jpg,1280,720,car,840,185,928,247
000185.jpg,1280,720,car,796,128,869,187
000185.jpg,1280,720,car,479,39,506,57
000185.jpg,1280,720,car,514,27,534,44
000186.jpg,1280,720,car,667,74,705,101
000186.jpg,1280,720,car,692,58,731,88
000187.jpg,1280,720,car,1191,541,1280,716
000187.jpg,1280,720,car,1084,265,1209,355
000187.jpg,1280,720,car,731,93,807,154
000187.jpg,1280,720,car,833,80,880,115
000187.jpg,1280,720,chemical_vehicle,346,91,477,263
000187.jpg,1280,720,car,445,57,473,83
000187.jpg,1280,720,truck,707,40,771,100
000188.jpg,1280,720,truck,1192,129,1280,322
000188.jpg,1280,720,chemical_vehicle,929,85,1139,270
000188.jpg,1280,720,car,528,87,565,122
000189.jpg,1280,720,car,1077,195,1185,288
000189.jpg,1280,720,car,640,171,712,229
000189.jpg,1280,720,car,609,109,658,147
000189.jpg,1280,720,car,519,86,555,126
000189.jpg,1280,720,car,605,42,635,65
000190.jpg,1280,720,chemical_vehicle,728,24,808,94
000190.jpg,1280,720,car,619,53,656,82
000190.jpg,1280,720,car,519,46,550,73
000191.jpg,1280,720,car,662,295,778,465
000191.jpg,1280,720,car,709,52,743,75
000191.jpg,1280,720,truck,424,27,474,80
000192.jpg,1280,720,chemical_vehicle,939,74,1121,201
000192.jpg,1280,720,truck,633,24,685,65
000193.jpg,1280,720,truck,1,357,155,714
000193.jpg,1280,720,car,627,136,683,205
000193.jpg,1280,720,truck,796,33,904,117
000194.jpg,1280,720,car,615,141,674,188
000194.jpg,1280,720,car,512,126,564,186
000194.jpg,1280,720,car,539,109,585,153
000194.jpg,1280,720,car,727,86,786,132
000194.jpg,1280,720,car,623,45,659,68
000194.jpg,1280,720,truck,439,54,497,122
000195.jpg,1280,720,car,766,82,809,113
000195.jpg,1280,720,car,598,102,645,145
000195.jpg,1280,720,truck,512,64,566,118
000195.jpg,1280,720,car,542,59,574,88
000195.jpg,1280,720,truck,442,50,488,103
000195.jpg,1280,720,car,510,30,528,47
000196.jpg,1280,720,car,702,63,748,92
000196.jpg,1280,720,car,601,40,628,61
000196.jpg,1280,720,car,577,46,600,61
000197.jpg,1280,720,car,1059,216,1172,307
000197.jpg,1280,720,car,539,32,561,47
000198.jpg,1280,720,car,926,250,1052,341
000198.jpg,1280,720,car,812,95,869,142
000198.jpg,1280,720,car,446,76,499,127
000198.jpg,1280,720,car,636,59,669,90
000198.jpg,1280,720,car,457,43,474,59
000199.jpg,1280,720,truck,1,208,365,683
000199.jpg,1280,720,car,931,158,1031,236
000199.jpg,1280,720,car,509,74,543,97
000199.jpg,1280,720,car,633,48,664,72
000199.jpg,1280,720,truck,609,18,652,57
000200.jpg,1280,720,truck,216,141,432,402
000200.jpg,1280,720,car,509,187,590,261
000200.jpg,1280,720,truck,895,61,1013,170
000200.jpg,1280,720,car,593,43,622,72
000201.jpg,1280,720,car,488,196,565,284
000201.jpg,1280,720,car,887,95,944,147
000202.jpg,1280,720,car,963,280,1131,407
000202.jpg,1280,720,truck,803,58,946,180
000202.jpg,1280,720,chemical_vehicle,876,49,993,153
000202.jpg,1280,720,chemical_vehicle,364,118,483,259
000202.jpg,1280,720,car,651,49,679,72
000202.jpg,1280,720,car,500,41,533,66
000203.jpg,1280,720,truck,1018,97,1183,230
000203.jpg,1280,720,car,425,33,453,68
000204.jpg,1280,720,truck,379,103,484,210
000204.jpg,1280,720,car,750,98,802,141
000204.jpg,1280,720,car,549,33,572,52
000204.jpg,1280,720,car,422,34,444,49
000205.jpg,1280,720,car,900,73,968,143
000205.jpg,1280,720,car,813,101,876,142
000206.jpg,1280,720,car,32,388,240,603
000206.jpg,1280,720,car,377,276,537,495
000206.jpg,1280,720,car,775,118,840,170
000206.jpg,1280,720,bus,614,22,668,68
000206.jpg,1280,720,car,563,43,603,75
000207.jpg,1280,720,truck,352,171,589,509
000207.jpg,1280,720,car,794,132,873,202
000207.jpg,1280,720,car,820,99,881,151
000207.jpg,1280,720,truck,439,55,500,125
000207.jpg,1280,720,car,625,55,651,79
000207.jpg,1280,720,car,611,42,638,63
000207.jpg,1280,720,car,551,31,573,53
000207.jpg,1280,720,car,478,40,502,59
000208.jpg,1280,720,truck,445,50,504,116
000209.jpg,1280,720,car,424,110,475,158
000209.jpg,1280,720,car,580,86,619,119
000209.jpg,1280,720,car,424,26,444,44
000210.jpg,1280,720,truck,1,367,240,715
000210.jpg,1280,720,truck,406,42,507,180
000210.jpg,1280,720,car,457,31,495,53
000211.jpg,1280,720,car,438,17,455,32
000211.jpg,1280,720,car,479,24,497,38
000212.jpg,1280,720,car,618,161,690,231
000212.jpg,1280,720,car,651,61,689,81
000212.jpg,1280,720,car,465,34,480,51
000213.jpg,1280,720,truck,44,154,379,570
000213.jpg,1280,720,truck,433,52,503,136
000213.jpg,1280,720,car,575,87,618,116
000213.jpg,1280,720,car,651,54,682,74
000213.jpg,1280,720,car,672,67,709,100
000213.jpg,1280,720,car,728,100,778,142
000213.jpg,1280,720,car,806,99,864,138
000213.jpg,1280,720,car,810,151,883,212
000213.jpg,1280,720,car,861,119,924,170
000213.jpg,1280,720,car,911,83,977,147
000213.jpg,1280,720,car,945,160,1025,221
000214.jpg,1280,720,car,1158,499,1280,718
000214.jpg,1280,720,truck,985,73,1129,206
000214.jpg,1280,720,car,628,170,695,232
000214.jpg,1280,720,car,637,57,676,96
000215.jpg,1280,720,truck,385,81,494,195
000215.jpg,1280,720,car,539,56,572,85
000215.jpg,1280,720,car,564,33,590,54
000216.jpg,1280,720,car,902,112,966,157
000216.jpg,1280,720,car,790,70,859,133
000216.jpg,1280,720,truck,752,34,807,87
000216.jpg,1280,720,car,528,80,567,135
000216.jpg,1280,720,truck,431,49,495,132
000217.jpg,1280,720,car,741,73,791,107
000218.jpg,1280,720,car,911,211,1028,291
000218.jpg,1280,720,truck,410,16,466,70
000219.jpg,1280,720,car,969,244,1118,384
000219.jpg,1280,720,car,472,221,563,303
000220.jpg,1280,720,truck,415,23,464,72
000221.jpg,1280,720,car,582,45,618,65
000222.jpg,1280,720,car,623,51,652,73
000222.jpg,1280,720,car,623,36,647,59
000222.jpg,1280,720,car,593,38,619,60
000222.jpg,1280,720,car,564,44,589,59
000223.jpg,1280,720,car,503,115,558,163
000223.jpg,1280,720,truck,844,46,959,143
000223.jpg,1280,720,car,664,51,699,74
000223.jpg,1280,720,bus,554,16,599,51
000224.jpg,1280,720,car,788,96,845,138
000224.jpg,1280,720,car,644,45,678,78
000225.jpg,1280,720,car,506,25,528,41
000225.jpg,1280,720,truck,512,13,547,45
000226.jpg,1280,720,truck,346,80,489,247
000227.jpg,1280,720,bus,911,57,1041,164
000227.jpg,1280,720,car,504,61,534,94
000227.jpg,1280,720,car,536,58,569,82
000228.jpg,1280,720,car,311,389,507,663
000228.jpg,1280,720,car,518,178,596,251
000228.jpg,1280,720,truck,311,139,450,287
000228.jpg,1280,720,car,527,49,556,78
000228.jpg,1280,720,car,481,53,508,77
000228.jpg,1280,720,car,453,44,478,64
000228.jpg,1280,720,car,515,33,531,50
000229.jpg,1280,720,truck,669,22,716,71
000229.jpg,1280,720,truck,605,11,653,64
000229.jpg,1280,720,car,509,45,540,67
000229.jpg,1280,720,car,565,40,592,58
000229.jpg,1280,720,car,546,35,565,53
000229.jpg,1280,720,car,507,21,530,44
000230.jpg,1280,720,car,791,92,842,126
000230.jpg,1280,720,truck,664,25,720,74
000231.jpg,1280,720,car,1157,447,1276,629
000231.jpg,1280,720,car,479,198,568,283
000231.jpg,1280,720,car,1020,191,1139,277
000231.jpg,1280,720,car,1174,213,1279,285
000231.jpg,1280,720,truck,429,41,492,122
000231.jpg,1280,720,car,666,48,694,76
000231.jpg,1280,720,car,576,42,601,63
000232.jpg,1280,720,truck,1069,57,1280,331
000232.jpg,1280,720,car,802,126,880,183
000232.jpg,1280,720,car,594,89,642,137
000233.jpg,1280,720,car,629,196,714,272
000233.jpg,1280,720,chemical_vehicle,502,10,543,44
000233.jpg,1280,720,car,577,34,599,52
000234.jpg,1280,720,car,1092,261,1229,355
000234.jpg,1280,720,truck,951,74,1079,193
000234.jpg,1280,720,car,617,53,650,78
000235.jpg,1280,720,truck,1035,100,1179,229
000235.jpg,1280,720,car,886,127,953,190
000235.jpg,1280,720,car,692,85,737,116
000235.jpg,1280,720,car,650,70,691,101
000235.jpg,1280,720,truck,666,31,751,91
000236.jpg,1280,720,car,600,306,733,454
000236.jpg,1280,720,car,608,125,662,174
000236.jpg,1280,720,truck,1125,120,1280,306
000236.jpg,1280,720,truck,415,19,460,69
000237.jpg,1280,720,car,1034,212,1141,293
000237.jpg,1280,720,car,558,69,594,100
000237.jpg,1280,720,car,583,36,614,62
000238.jpg,1280,720,car,761,103,820,145
000238.jpg,1280,720,truck,416,25,458,70
000239.jpg,1280,720,truck,7,148,392,625
000239.jpg,1280,720,car,769,111,833,177
000239.jpg,1280,720,car,627,56,661,88
000239.jpg,1280,720,bus,499,11,541,46
000240.jpg,1280,720,car,523,30,548,43
000240.jpg,1280,720,car,465,35,490,53
000241.jpg,1280,720,car,625,159,700,235
000241.jpg,1280,720,car,944,117,1010,177
000241.jpg,1280,720,car,516,73,553,102
000241.jpg,1280,720,car,438,33,460,54
000242.jpg,1280,720,car,611,52,642,74
000242.jpg,1280,720,car,512,46,538,68
000243.jpg,1280,720,car,257,547,492,720
000243.jpg,1280,720,car,503,166,574,237
000243.jpg,1280,720,car,528,125,587,166
000244.jpg,1280,720,truck,400,16,448,64
000245.jpg,1280,720,truck,940,81,1029,178
000245.jpg,1280,720,car,503,41,532,64
000245.jpg,1280,720,car,483,38,511,56
000245.jpg,1280,720,car,445,37,466,55
000246.jpg,1280,720,car,522,163,605,230
000246.jpg,1280,720,car,413,136,483,203
000246.jpg,1280,720,truck,804,39,913,141
000246.jpg,1280,720,car,463,49,488,69
000246.jpg,1280,720,car,446,39,467,56
000248.jpg,1280,720,car,1194,302,1280,438
000248.jpg,1280,720,car,426,33,445,48
000249.jpg,1280,720,car,622,150,695,218
000249.jpg,1280,720,truck,503,67,576,154
000249.jpg,1280,720,truck,794,39,858,111
000250.jpg,1280,720,truck,1103,67,1280,320
000250.jpg,1280,720,truck,436,56,498,118
000250.jpg,1280,720,car,450,39,486,63
000250.jpg,1280,720,car,523,30,546,46
000251.jpg,1280,720,car,443,52,480,83
000252.jpg,1280,720,chemical_vehicle,463,97,587,287
000252.jpg,1280,720,car,933,232,1054,323
000252.jpg,1280,720,car,724,87,774,134
000252.jpg,1280,720,car,608,26,644,62
000252.jpg,1280,720,car,488,43,519,60
000252.jpg,1280,720,truck,408,20,444,63
000253.jpg,1280,720,truck,1,250,254,717
000253.jpg,1280,720,truck,424,72,500,148
000253.jpg,1280,720,truck,813,28,946,137
